IDFR;DT_REF;IN_EVS;EST_CVL;CLS_GNR;RGAO_GEO;SGM_CLI;VL_SLR_MSL;QT_PRD_COM_BB;TMP_RLC_COM_BB;CTGR_MC_EPGR;RAMO_MC_EPGR;NM_CTRA;VL_CST_SVR;FXA_IDD;QT_RCLM_CLI;PRI_ATDT_CLI
5144;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2270.0;6.0;5.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;20.23;20-29;5.0;1.0
5504;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1660.0;4.0;2.0;ATACADO;INDUSTRIA;NEGOCIAL;7.84;20-29;;0.0
7901;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;2.0;8320.0;7.0;18.0;VAREJO;SERVICOS;NEGOCIAL;48.46;40-49;0.0;0.0
10879;2023-12-01;1.0;SOLTEIRO;M;NORDESTE;3.0;2150.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;11.35;20-29;;0.0
10225;2023-10-01;0.0;SOLTEIRO;F;SUL;4.0;1350.0;4.0;2.0;ATACADO;SERVICOS;NEGOCIAL;9.91;40-49;;0.0
8970;2023-11-01;1.0;SOLTEIRO;M;CENTRO-OESTE;4.0;5390.0;4.0;6.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;13.6;20-29;;0.0
9144;2023-12-01;;;;;;;4.0;10.0;ATACADO;SERVICOS;NEGOCIAL;32.34;;;
6916;2023-11-01;;;;;;;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;36.42;;;
7992;2023-10-01;0.0;CASADO;M;NORTE;3.0;2250.0;7.0;9.0;ATACADO;COMERCIO;NEGOCIAL;9.75;30-39;;0.0
1884;2023-11-01;;;;;;;;;;;OUTROS;;;;
2557;2023-10-01;0.0;CASADO;M;SUL;2.0;6680.0;19.0;40.0;ATACADO;SERVICOS;NEGOCIAL;120.98;60-69;0.0;0.0
7087;2023-12-01;1.0;SOLTEIRO;M;NORDESTE;3.0;2430.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;28.18;20-29;;0.0
10220;2023-12-01;0.0;CASADO;M;SUDESTE;3.0;2500.0;7.0;2.0;ATACADO;INDUSTRIA;NEGOCIAL;176.81;50-59;;0.0
6562;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1500.0;10.0;18.0;VAREJO;SERVICOS;NEGOCIAL;28.78;40-49;;0.0
1849;2023-12-01;;;;;;;7.0;3.0;ATACADO;SERVICOS;PERSONALIZADO;260.69;;;
10955;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1290.0;6.0;4.0;ATACADO;INDUSTRIA;INVESTIDOR;142.95;30-39;;0.0
4621;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;4.0;2220.0;12.0;2.0;VAREJO;INDUSTRIA;NEGOCIAL;57.77;40-49;0.0;0.0
1746;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;4.0;1120.0;2.0;18.0;VAREJO;SERVICOS;NEGOCIAL;5.54;50-59;;0.0
4460;2023-12-01;0.0;CASADO;M;NORDESTE;3.0;1010.0;7.0;10.0;VAREJO;SERVICOS;AGRO;23.0;30-39;0.0;0.0
1260;2023-11-01;0.0;SOLTEIRO;F;SUL;3.0;3470.0;10.0;15.0;ATACADO;COMERCIO;AGRO;46.91;60-69;;0.0
2951;2023-10-01;0.0;CASADO;F;SUL;1.0;3140.0;12.0;13.0;ATACADO;COMERCIO;NEGOCIAL;60.07;30-39;;0.0
7653;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1500.0;8.0;5.0;ATACADO;SERVICOS;NEGOCIAL;39.15;30-39;0.0;0.0
6965;2023-12-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;1020.0;4.0;0.0;VAREJO;INDUSTRIA;NEGOCIAL;12.76;20-29;0.0;0.0
8759;2023-10-01;0.0;CASADO;M;SUDESTE;1.0;3550.0;17.0;35.0;ATACADO;SERVICOS;EXCLUSIVO_A;189.11;70-79;;0.0
8745;2023-11-01;1.0;SOLTEIRO;F;CENTRO-OESTE;4.0;2510.0;7.0;3.0;VAREJO;COMERCIO;NEGOCIAL;247.93;20-29;;0.0
135;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;4.0;2010.0;7.0;9.0;ATACADO;SERVICOS;NEGOCIAL;32.55;40-49;6.0;0.0
509;2023-10-01;;;;;;;36.0;49.0;ATACADO;SERVICOS;EXCLUSIVO_A;114.1;;;
1429;2023-12-01;0.0;CASADO;M;CENTRO-OESTE;1.0;6830.0;16.0;18.0;ATACADO;INDUSTRIA;NEGOCIAL;204.59;40-49;;0.0
5436;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1360.0;5.0;9.0;ATACADO;COMERCIO;NEGOCIAL;5.68;50-59;;0.0
9740;2023-12-01;0.0;CASADO;F;SUDESTE;3.0;3350.0;6.0;3.0;ATACADO;SERVICOS;NEGOCIAL;38.76;20-29;;0.0
1233;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;1.0;3420.0;13.0;6.0;ATACADO;SERVICOS;PERSONALIZADO;55.53;20-29;;0.0
10092;2023-12-01;0.0;CASADO;F;SUDESTE;4.0;5210.0;4.0;9.0;VAREJO;SERVICOS;NEGOCIAL;15.63;40-49;;0.0
8713;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;280.0;2.0;8.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;57.21;30-39;;0.0
2176;2023-10-01;;;;;;;20.0;27.0;ATACADO;SERVICOS;NEGOCIAL;149.99;;;
10761;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;940.0;3.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;12.43;10-19;0.0;0.0
4569;2023-10-01;0.0;SOLTEIRO;F;SUL;2.0;660.0;10.0;12.0;ATACADO;COMERCIO;PERSONALIZADO;43.39;30-39;;0.0
4112;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2480.0;7.0;7.0;ATACADO;INDUSTRIA;NEGOCIAL;29.73;50-59;;0.0
9956;2023-12-01;0.0;CASADO;M;NORTE;3.0;3030.0;5.0;7.0;ATACADO;COMERCIO;AGRO;23.75;50-59;0.0;0.0
1128;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;3.0;3710.0;6.0;7.0;ATACADO;INDUSTRIA;NEGOCIAL;27.87;20-29;;0.0
5345;2023-10-01;0.0;CASADO;M;SUDESTE;3.0;3030.0;3.0;2.0;ATACADO;COMERCIO;NEGOCIAL;9.12;20-29;;0.0
8892;2023-12-01;0.0;SOLTEIRO;F;SUL;3.0;1970.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;20.68;20-29;;0.0
8752;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;1500.0;4.0;11.0;VAREJO;SERVICOS;NEGOCIAL;11.27;50-59;;0.0
389;2023-12-01;0.0;SOLTEIRO;M;SUL;3.0;6520.0;3.0;1.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;29.36;20-29;1.0;1.0
4144;2023-12-01;;;;;;;;;;;OUTROS;;;;
11028;2023-12-01;;;;;;;14.0;62.0;ATACADO;SERVICOS;NEGOCIAL;270.11;;;
4961;2023-10-01;1.0;SOLTEIRO;M;NORDESTE;2.0;4890.0;4.0;22.0;ATACADO;INDUSTRIA;NEGOCIAL;5.86;40-49;;0.0
9655;2023-10-01;0.0;SOLTEIRO;M;SUL;4.0;940.0;2.0;0.0;VAREJO;SERVICOS;NEGOCIAL;0.05;20-29;;0.0
9087;2023-10-01;;;;;;;26.0;26.0;ATACADO;SERVICOS;NEGOCIAL;127.92;;;
10893;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1820.0;6.0;2.0;VAREJO;COMERCIO;NEGOCIAL;36.48;10-19;;0.0
756;2023-12-01;0.0;CASADO;M;SUDESTE;2.0;4050.0;24.0;25.0;ATACADO;SERVICOS;ESTILO_B;266.9;40-49;;0.0
1261;2023-12-01;;;;;;;;;;;OUTROS;;;;
10018;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;4.0;2860.0;9.0;18.0;ATACADO;SERVICOS;NEGOCIAL;37.66;60-69;;0.0
8464;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;2.0;4850.0;10.0;8.0;VAREJO;INDUSTRIA;NEGOCIAL;181.61;50-59;;0.0
1661;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;5990.0;7.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;59.24;20-29;;0.0
8536;2023-11-01;;;;;;;14.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;125.22;;;
8409;2023-11-01;;;;;;;;;;;OUTROS;;;;
443;2023-11-01;0.0;SOLTEIRO;M;SUL;3.0;2200.0;8.0;1.0;ATACADO;COMERCIO;NEGOCIAL;34.77;40-49;;0.0
9963;2023-12-01;1.0;SEPARADO;F;SUL;4.0;3030.0;3.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;11.06;50-59;;0.0
6224;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;3.0;1850.0;6.0;13.0;ATACADO;SERVICOS;NEGOCIAL;8.74;30-39;;0.0
6391;2023-12-01;0.0;SOLTEIRO;F;SUL;1.0;4630.0;18.0;37.0;ATACADO;SERVICOS;NEGOCIAL;283.46;50-59;;0.0
2416;2023-10-01;1.0;SOLTEIRO;M;SUL;4.0;1560.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;13.34;30-39;;0.0
10803;2023-10-01;0.0;CASADO;F;SUDESTE;4.0;1080.0;3.0;13.0;VAREJO;SERVICOS;NEGOCIAL;48.24;40-49;;0.0
2201;2023-11-01;1.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1590.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;11.35;20-29;;0.0
9667;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;5260.0;10.0;14.0;ATACADO;INDUSTRIA;NEGOCIAL;61.85;30-39;;0.0
3543;2023-11-01;;;;;;;;;;;OUTROS;;;;
9629;2023-11-01;;;;;;;;;;;OUTROS;;;;
4658;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;4.0;3030.0;6.0;11.0;VAREJO;SERVICOS;NEGOCIAL;29.92;30-39;;0.0
6622;2023-10-01;;;;;;;34.0;22.0;ATACADO;SERVICOS;NEGOCIAL;296.37;;;
7044;2023-12-01;;;;;;;;;;;OUTROS;;;;
4299;2023-12-01;0.0;CASADO;M;NORDESTE;1.0;8100.0;27.0;48.0;ATACADO;SERVICOS;NEGOCIAL;220.55;60-69;;0.0
652;2023-11-01;;;;;;;5.0;19.0;VAREJO;SERVICOS;NEGOCIAL;11.27;;;
7906;2023-10-01;0.0;SEPARADO;M;SUDESTE;2.0;2370.0;7.0;17.0;ATACADO;SERVICOS;NEGOCIAL;56.19;40-49;;0.0
2383;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;4.0;4880.0;6.0;22.0;ATACADO;SERVICOS;NEGOCIAL;20.01;50-59;;0.0
7629;2023-11-01;;;;;;;;;;;OUTROS;;;;
5060;2023-11-01;0.0;SOLTEIRO;M;SUL;3.0;2980.0;10.0;4.0;ATACADO;INDUSTRIA;NEGOCIAL;114.31;20-29;;0.0
8938;2023-11-01;;;;;;;9.0;56.0;ATACADO;SERVICOS;PERSONALIZADO;201.73;;;
3354;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;3.0;2800.0;4.0;0.0;VAREJO;SERVICOS;EXCLUSIVO_B;6.93;30-39;;0.0
3144;2023-12-01;0.0;SOLTEIRO;F;CENTRO-OESTE;3.0;1700.0;14.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;95.8;20-29;0.0;0.0
10929;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;2120.0;3.0;17.0;ATACADO;INDUSTRIA;NEGOCIAL;34.33;30-39;;0.0
4140;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;3.0;1710.0;5.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;41.4;30-39;;0.0
1314;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;2.0;4980.0;12.0;14.0;VAREJO;SERVICOS;NEGOCIAL;181.48;30-39;;0.0
7524;2023-11-01;0.0;CASADO;M;SUL;3.0;2140.0;3.0;16.0;ATACADO;INDUSTRIA;NEGOCIAL;29.64;40-49;;0.0
1512;2023-11-01;0.0;CASADO;F;SUL;4.0;1750.0;4.0;25.0;VAREJO;SERVICOS;EXCLUSIVO_B;16.66;50-59;;0.0
8718;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;3.0;4840.0;10.0;7.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;64.67;30-39;0.0;0.0
366;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;4.0;2290.0;5.0;2.0;VAREJO;SERVICOS;NEGOCIAL;38.3;40-49;35.0;1.0
9910;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;4.0;1590.0;6.0;0.0;ATACADO;COMERCIO;NEGOCIAL;18.39;40-49;1.0;0.0
6844;2023-10-01;0.0;CASADO;M;NORDESTE;4.0;1680.0;5.0;11.0;VAREJO;INDUSTRIA;NEGOCIAL;7.16;40-49;;0.0
1122;2023-10-01;1.0;SOLTEIRO;M;SUL;3.0;2030.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;10.45;20-29;;0.0
10460;2023-12-01;1.0;SOLTEIRO;F;SUL;3.0;2220.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;11.35;20-29;;0.0
7746;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;1.0;1750.0;11.0;18.0;VAREJO;SERVICOS;NEGOCIAL;121.82;50-59;;0.0
5537;2023-10-01;1.0;CASADO;M;SUL;4.0;2740.0;3.0;12.0;ATACADO;SERVICOS;NEGOCIAL;3.16;30-39;;0.0
10840;2023-11-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;2220.0;5.0;21.0;VAREJO;SERVICOS;NEGOCIAL;14.06;40-49;;0.0
10204;2023-11-01;;;;;;;29.0;54.0;ATACADO;SERVICOS;NEGOCIAL;246.09;;;
1910;2023-11-01;1.0;SOLTEIRO;M;SUL;3.0;2670.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;69.78;30-39;;0.0
6675;2023-11-01;0.0;SOLTEIRO;F;NORTE;3.0;2930.0;3.0;1.0;ATACADO;COMERCIO;NEGOCIAL;24.56;20-29;;0.0
3455;2023-12-01;;;;;;;;;;;OUTROS;;;;
4728;2023-10-01;0.0;CASADO;F;SUDESTE;2.0;3750.0;7.0;4.0;VAREJO;SERVICOS;EXCLUSIVO_B;10.96;40-49;;0.0
6173;2023-11-01;;;;;;;;;;;OUTROS;;;;
1816;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;3.0;1530.0;5.0;16.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;23.87;40-49;0.0;0.0
7813;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;3.0;1740.0;6.0;1.0;VAREJO;SERVICOS;NEGOCIAL;22.2;20-29;;0.0
2982;2023-11-01;1.0;CASADO;M;SUDESTE;3.0;1300.0;4.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;11.33;30-39;;0.0
10272;2023-11-01;0.0;CASADO;F;SUDESTE;4.0;1700.0;4.0;15.0;ATACADO;COMERCIO;NEGOCIAL;54.72;40-49;0.0;0.0
7704;2023-11-01;0.0;SOLTEIRO;M;NORTE;2.0;5260.0;5.0;0.0;VAREJO;SERVICOS;NEGOCIAL;155.21;30-39;0.0;0.0
10536;2023-12-01;;;;;;;8.0;21.0;ATACADO;SERVICOS;NEGOCIAL;63.96;;;
10524;2023-12-01;1.0;SOLTEIRO;M;SUL;3.0;4260.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;11.35;20-29;;0.0
10184;2023-12-01;0.0;SEPARADO;F;SUL;3.0;3490.0;8.0;9.0;ATACADO;INDUSTRIA;NEGOCIAL;94.55;40-49;;0.0
87;2023-11-01;;;;;;;;;;;OUTROS;;;;
10326;2023-10-01;;;;;;;15.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;121.24;;;
1879;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;4960.0;8.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;71.86;30-39;2.0;0.0
8742;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1190.0;5.0;4.0;ATACADO;SERVICOS;ESTILO_B;35.02;20-29;;0.0
11109;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;4.0;1420.0;6.0;5.0;ATACADO;INDUSTRIA;NEGOCIAL;5.8;40-49;;0.0
8089;2023-12-01;;;;;;;;;;;OUTROS;;;;
10787;2023-12-01;0.0;CASADO;F;SUL;1.0;9590.0;21.0;46.0;ATACADO;SERVICOS;ESTILO_A;95.76;60-69;1.0;1.0
91;2023-10-01;;;;;;;9.0;20.0;VAREJO;SERVICOS;NEGOCIAL;115.07;;;
6994;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;4.0;1840.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.35;20-29;0.0;0.0
4681;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2110.0;9.0;2.0;VAREJO;INDUSTRIA;NEGOCIAL;68.53;20-29;;0.0
3604;2023-11-01;1.0;SOLTEIRO;F;SUL;4.0;970.0;3.0;1.0;VAREJO;SERVICOS;NEGOCIAL;11.13;10-19;;0.0
4736;2023-10-01;0.0;SEPARADO;M;SUL;2.0;2600.0;11.0;22.0;ATACADO;SERVICOS;NEGOCIAL;121.62;70-79;;0.0
10402;2023-12-01;;;;;;;8.0;16.0;ATACADO;SERVICOS;NEGOCIAL;289.63;;;
10754;2023-11-01;1.0;SOLTEIRO;M;SUL;3.0;930.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;12.87;20-29;14.0;1.0
640;2023-11-01;0.0;CASADO;M;SUL;1.0;8130.0;8.0;13.0;ATACADO;SERVICOS;ESTILO_A;102.58;40-49;;0.0
5646;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;1890.0;4.0;0.0;VAREJO;INDUSTRIA;EXCLUSIVO_B;119.69;10-19;0.0;0.0
6978;2023-10-01;;;;;;;27.0;48.0;ATACADO;SERVICOS;NEGOCIAL;261.25;;;
3706;2023-12-01;;;;;;;;;;;OUTROS;;;;
9866;2023-11-01;1.0;CASADO;M;SUL;3.0;3690.0;7.0;11.0;ATACADO;INDUSTRIA;AGRO;46.98;20-29;;0.0
10393;2023-10-01;0.0;CASADO;M;SUDESTE;4.0;810.0;7.0;10.0;ATACADO;INDUSTRIA;EXCLUSIVO_A;47.3;50-59;;0.0
9672;2023-12-01;0.0;SOLTEIRO;M;SUL;2.0;9010.0;10.0;11.0;VAREJO;INDUSTRIA;NEGOCIAL;259.85;20-29;2.0;1.0
6524;2023-11-01;1.0;SOLTEIRO;F;CENTRO-OESTE;3.0;2690.0;6.0;16.0;VAREJO;SERVICOS;EXCLUSIVO_B;30.5;40-49;;0.0
11372;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;3.0;3430.0;4.0;0.0;VAREJO;COMERCIO;NEGOCIAL;12.65;30-39;;0.0
1936;2023-12-01;0.0;CASADO;F;SUDESTE;4.0;1470.0;6.0;8.0;ATACADO;SERVICOS;NEGOCIAL;29.2;30-39;;0.0
4017;2023-12-01;1.0;CASADO;M;SUDESTE;3.0;3450.0;7.0;27.0;VAREJO;SERVICOS;NEGOCIAL;11.77;40-49;;0.0
1110;2023-11-01;0.0;CASADO;M;SUL;2.0;4930.0;15.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;119.53;30-39;;0.0
3025;2023-11-01;1.0;SOLTEIRO;F;SUDESTE;4.0;1400.0;4.0;23.0;VAREJO;SERVICOS;NEGOCIAL;12.71;40-49;9.0;1.0
7042;2023-12-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;2720.0;5.0;1.0;VAREJO;SERVICOS;NEGOCIAL;113.75;20-29;3.0;0.0
430;2023-11-01;;;;;;;;;;;OUTROS;;;;
6931;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;4.0;1060.0;5.0;1.0;VAREJO;SERVICOS;NEGOCIAL;11.06;20-29;1.0;0.0
3198;2023-10-01;0.0;SEPARADO;F;NORDESTE;1.0;4550.0;6.0;21.0;ATACADO;SERVICOS;NEGOCIAL;59.47;40-49;0.0;0.0
4926;2023-12-01;0.0;SOLTEIRO;M;SUL;3.0;3400.0;8.0;1.0;VAREJO;SERVICOS;NEGOCIAL;183.36;30-39;0.0;0.0
1482;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;2470.0;5.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;18.81;40-49;;0.0
8581;2023-12-01;0.0;SEPARADO;F;SUDESTE;4.0;1930.0;4.0;11.0;ATACADO;COMERCIO;NEGOCIAL;22.41;60-69;0.0;0.0
3913;2023-11-01;1.0;SOLTEIRO;F;SUL;3.0;5730.0;3.0;15.0;VAREJO;SERVICOS;NEGOCIAL;11.13;40-49;0.0;0.0
10314;2023-11-01;0.0;SOLTEIRO;M;NORTE;3.0;2110.0;6.0;0.0;VAREJO;SERVICOS;NEGOCIAL;23.21;20-29;;0.0
6007;2023-12-01;0.0;SOLTEIRO;M;NORTE;2.0;9800.0;8.0;11.0;VAREJO;SERVICOS;AGRO;22.04;30-39;;0.0
4403;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1220.0;9.0;20.0;VAREJO;SERVICOS;EXCLUSIVO_A;33.9;40-49;1.0;0.0
7960;2023-11-01;1.0;SOLTEIRO;F;NORDESTE;4.0;1810.0;9.0;2.0;ATACADO;SERVICOS;NEGOCIAL;21.91;30-39;0.0;0.0
6503;2023-11-01;;;;;;;;;;;OUTROS;;;;
2999;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;3.0;2520.0;3.0;17.0;ATACADO;SERVICOS;NEGOCIAL;11.13;30-39;;0.0
6653;2023-12-01;0.0;SOLTEIRO;M;SUL;2.0;6430.0;7.0;1.0;VAREJO;SERVICOS;NEGOCIAL;39.4;30-39;;0.0
10121;2023-11-01;0.0;CASADO;M;SUL;1.0;5090.0;10.0;24.0;VAREJO;SERVICOS;NEGOCIAL;125.41;50-59;;0.0
4352;2023-11-01;0.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1930.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;21.2;20-29;;0.0
354;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2440.0;7.0;21.0;ATACADO;SERVICOS;NEGOCIAL;24.81;40-49;;0.0
4305;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2900.0;5.0;1.0;ATACADO;SERVICOS;NEGOCIAL;43.07;40-49;;0.0
3916;2023-11-01;0.0;SOLTEIRO;M;SUL;1.0;7610.0;17.0;14.0;VAREJO;SERVICOS;ESTILO_A;264.76;30-39;;0.0
4675;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1930.0;9.0;0.0;VAREJO;SERVICOS;NEGOCIAL;210.18;20-29;;0.0
10906;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;4.0;3210.0;4.0;21.0;ATACADO;SERVICOS;NEGOCIAL;23.36;50-59;0.0;0.0
9356;2023-11-01;0.0;CASADO;M;SUDESTE;2.0;7580.0;6.0;3.0;ATACADO;INDUSTRIA;NEGOCIAL;152.17;50-59;;0.0
3095;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;6840.0;10.0;14.0;ATACADO;INDUSTRIA;ESTILO_A;79.17;30-39;;0.0
1400;2023-12-01;;;;;;;;;;;OUTROS;;;;
7165;2023-11-01;0.0;SOLTEIRO;M;SUL;3.0;2420.0;5.0;0.0;ATACADO;SERVICOS;NEGOCIAL;57.82;20-29;;0.0
4590;2023-11-01;1.0;SOLTEIRO;M;SUL;3.0;5820.0;6.0;2.0;ATACADO;COMERCIO;NEGOCIAL;58.41;20-29;;0.0
9524;2023-10-01;1.0;SOLTEIRO;M;NORDESTE;2.0;1320.0;2.0;4.0;VAREJO;COMERCIO;EXCLUSIVO_B;18.44;20-29;;0.0
3315;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1580.0;7.0;14.0;VAREJO;SERVICOS;AGRO;14.08;30-39;;0.0
9919;2023-10-01;;;;;;;;;;;OUTROS;;;;
6489;2023-10-01;0.0;SOLTEIRO;M;SUL;3.0;2590.0;8.0;8.0;ATACADO;INDUSTRIA;ESTILO_B;54.25;20-29;;0.0
2660;2023-10-01;0.0;CASADO;M;CENTRO-OESTE;1.0;7480.0;11.0;28.0;VAREJO;SERVICOS;NEGOCIAL;82.34;40-49;;0.0
1433;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;2.0;2830.0;12.0;9.0;VAREJO;SERVICOS;EXCLUSIVO_B;32.67;20-29;;0.0
2405;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;4.0;1800.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;19.78;20-29;1.0;0.0
7549;2023-12-01;0.0;SOLTEIRO;F;SUL;4.0;200.0;6.0;0.0;VAREJO;SERVICOS;NEGOCIAL;65.09;20-29;0.0;0.0
5580;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;4.0;2060.0;3.0;11.0;ATACADO;INDUSTRIA;NEGOCIAL;16.36;30-39;1.0;1.0
7492;2023-12-01;;;;;;;;;;;OUTROS;;;;
6055;2023-12-01;;;;;;;;;;;OUTROS;;;;
10849;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;4.0;3820.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;5.76;20-29;0.0;0.0
8432;2023-10-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;1740.0;6.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;38.25;10-19;;0.0
9564;2023-11-01;;;;;;;3.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;38.73;;;
3725;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;770.0;6.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;18.24;20-29;;0.0
4219;2023-10-01;0.0;SOLTEIRO;F;SUL;4.0;380.0;2.0;0.0;VAREJO;SERVICOS;NEGOCIAL;3.05;20-29;;0.0
9204;2023-11-01;0.0;CASADO;M;SUL;1.0;5010.0;16.0;22.0;ATACADO;INDUSTRIA;NEGOCIAL;150.34;60-69;;0.0
10254;2023-12-01;;;;;;;6.0;14.0;ATACADO;SERVICOS;ESTILO_A;126.94;;;
3331;2023-11-01;;;;;;;;;;;OUTROS;;;;
7280;2023-10-01;;;;;;;7.0;6.0;VAREJO;SERVICOS;NEGOCIAL;16.19;;;
5305;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;4980.0;9.0;10.0;ATACADO;COMERCIO;NEGOCIAL;14.96;60-69;;0.0
4512;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;1.0;6360.0;10.0;15.0;ATACADO;INDUSTRIA;NEGOCIAL;154.93;40-49;;0.0
7530;2023-11-01;0.0;SEPARADO;M;SUDESTE;3.0;2970.0;9.0;1.0;VAREJO;SERVICOS;NEGOCIAL;59.18;50-59;;0.0
2309;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;2160.0;3.0;5.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;42.14;40-49;;0.0
2446;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;4.0;3340.0;6.0;7.0;VAREJO;SERVICOS;NEGOCIAL;12.78;20-29;;0.0
